valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,population_iris,pop_15_64_iris,nb_logement_iris,tx_pauvrete_iris,tx_menages_imposables_iris,dec_med_iris,disp_med_iris,tx_impot_iris,part_rev_act_salarie_iris,part_rev_chomage_iris,part_rev_retraites_iris,tx_emploi_15_64_iris,tx_cdi_iris,nb_generalistes_iris,nb_paramed_iris,nb_com_alim_iris,nb_eq_sportif_iris,densite_population
202500.0,69.0,3.0,3.887617111206055,43.629730224609375,3375.0,2360.0,1865.0,10.09530533,71.20567376,26816.0,25518.0,23.9,53.9,2.2,25.0,65.29661017,83.18794607,6.0,16.0,3.0,1.0,7130.351742798027
92000.0,68.0,3.0,3.8333499431610103,43.61408233642578,1984.0,1138.0,1261.0,31.58865575,44.66019417,13840.0,15382.692309999999,14.7,51.3,4.8,35.6,50.79086116,77.56653992,2.0,17.0,0.0,0.0,15533.980582524271
76500.0,22.0,1.0,3.844825029373169,43.63224792480469,3898.0,3522.0,3172.0,27.408678600000002,42.31378764,15726.0,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0.0,10.0,1.0,0.0,16425.274550374026
195000.0,70.0,3.0,3.89314603805542,43.601070404052734,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,40999.52252108865
113000.0,23.0,1.0,3.8733649253845215,43.61835479736328,2967.0,2251.0,2021.0,23.52941176,53.83244207,19814.0,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9.0,21.0,7.0,0.0,18971.828744230465
250000.0,36.0,0.0,3.8577640056610103,43.62105941772461,3571.0,2949.0,1691.0,21.56573117,54.03397028,20914.0,19943.0,19.9,57.6,3.5,27.2,33.23160393,72.71702368,4.0,8.0,1.0,0.0,11586.821582046792
35000.0,12.0,1.0,3.879374027252197,43.61295700073242,2851.0,2277.0,2237.0,20.14453478,52.28426396,19866.0,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5.0,21.0,18.0,0.0,21391.055228394078
81000.0,72.0,0.0,3.856591939926148,43.59234237670898,2398.0,1575.0,1549.0,15.30032468,57.18981101,19424.0,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4.0,19.0,3.0,1.0,10568.199904504218
420000.0,122.0,3.0,3.8826999664306636,43.60887908935547,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,14388.031195288875
108900.0,34.0,1.0,3.8761310577392583,43.60333633422852,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,7257.679452490848
58500.0,23.0,1.0,3.8267040252685542,43.613258361816406,2594.0,1881.0,1471.0,38.16155989,33.86287625,11316.0,13993.333330000001,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4.0,7.0,5.0,1.0,23682.954002864873
162100.0,74.0,3.0,3.8599541187286377,43.607872009277344,3190.0,2180.0,1841.0,33.71358371,43.04869442,13462.0,15858.0,14.3,51.8,4.6,35.4,50.04587156,79.01960784,1.0,2.0,6.0,0.0,57934.107910233965
108585.0,64.0,3.0,3.8463959693908687,43.6207389831543,4326.0,2883.0,2370.0,46.327141999999995,39.43580887,9726.0,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3.0,9.0,13.0,5.0,9422.25051726882
147960.0,57.0,3.0,3.8852078914642334,43.60089874267578,2888.0,1851.0,1605.0,22.36770322,50.80882353,17720.0,18040.37037,15.0,57.3,4.4,30.6,56.29389519,80.57080132,3.0,6.0,3.0,1.0,18335.190195766354
150000.0,72.0,2.0,3.879981994628906,43.60348892211914,2515.0,1962.0,1978.0,25.92592593,49.23599321,18062.0,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8.0,17.0,39.0,1.0,21773.038357472546
88000.0,39.0,2.0,3.8541688919067374,43.60852432250977,4258.0,2866.0,2198.0,23.52122477,51.64147994,16308.0,17357.2,17.3,55.4,4.5,27.7,59.4905792,85.87837838,2.0,8.0,4.0,1.0,19099.156453923286
143000.0,68.0,3.0,3.873405933380127,43.60100936889648,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,32595.893681362406
120000.0,35.0,2.0,3.8655180931091313,43.610740661621094,2440.0,1868.0,1590.0,22.80461032,52.78884462,20140.0,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8.0,22.0,7.0,1.0,18335.190195766354
167550.0,93.0,4.0,3.848305940628052,43.59737014770508,6204.0,4292.0,2939.0,22.74957936,49.45499844,16275.0,17143.0,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3.0,18.0,4.0,9.0,35779.08642368295
70000.0,18.0,1.0,3.856229066848755,43.6334342956543,4667.0,4123.0,2157.0,21.40655646,51.84016824,21278.0,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3.0,17.0,4.0,0.0,18971.828744230465
95000.0,56.0,2.0,3.856770038604736,43.58614349365234,3975.0,2854.0,1933.0,19.50290449,52.56518082,18102.0,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6.0,18.0,1.0,3.0,12096.132420818081
117000.0,69.0,3.0,3.838116884231568,43.62431335449219,4326.0,2883.0,2370.0,46.327141999999995,39.43580887,9726.0,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3.0,9.0,13.0,5.0,13624.064937131943
139000.0,67.0,4.0,3.8895790576934814,43.61822509765625,2121.0,1356.0,1123.0,14.84317115,59.87780041,21546.0,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5.0,23.0,1.0,0.0,14642.686614674518
182000.0,45.0,2.0,3.8994550704956055,43.60082244873047,5166.0,3833.0,3193.0,15.02021019,62.00519143,20928.0,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17.0,43.0,9.0,3.0,23810.281712557695
217200.0,68.0,3.0,3.857341051101685,43.63798522949219,4667.0,4123.0,2157.0,21.40655646,51.84016824,21278.0,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3.0,17.0,4.0,0.0,12732.77096928219
157000.0,70.0,3.0,3.853492975234986,43.593711853027344,2398.0,1575.0,1549.0,15.30032468,57.18981101,19424.0,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4.0,19.0,3.0,1.0,12478.115549896545
120000.0,60.0,3.0,3.8735311031341553,43.60626983642578,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,16043.29142129556
56000.0,57.0,3.0,3.8453600406646733,43.620643615722656,4326.0,2883.0,2370.0,46.327141999999995,39.43580887,9726.0,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3.0,9.0,13.0,5.0,19353.81187330893
125200.0,34.0,1.0,3.8808069229125977,43.603294372558594,3169.0,2458.0,2164.0,25.78139449,42.13230572,15536.0,16781.111109999998,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3.0,15.0,13.0,0.0,16297.946840681203
81000.0,38.0,2.0,3.86960506439209,43.58899688720703,3975.0,2854.0,1933.0,19.50290449,52.56518082,18102.0,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6.0,18.0,1.0,3.0,5347.7638070985195
78000.0,30.0,2.0,3.8246450424194336,43.636043548583984,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,10440.872194811396
130000.0,63.0,3.0,3.8770790100097656,43.6033935546875,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,14006.04806621041
70000.0,28.0,2.0,3.892520904541016,43.598182678222656,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,6366.385484641095
70000.0,28.0,2.0,3.892520904541016,43.598182678222656,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,6366.385484641095
35000.0,28.0,1.0,3.8722989559173584,43.63844680786133,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,13114.754098360656
212000.0,52.0,2.0,3.8796350955963135,43.61016082763672,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,19735.795002387393
422400.0,171.0,0.0,3.8221731185913086,43.624847412109375,3675.0,2183.0,1330.0,50.24383447,25.74850299,7782.0,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5.0,24.0,12.0,15.0,32341.238261976763
422400.0,72.0,0.0,3.8221731185913086,43.624847412109375,3675.0,2183.0,1330.0,50.24383447,25.74850299,7782.0,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5.0,24.0,12.0,15.0,32341.238261976763
55000.0,160.0,5.0,3.857702016830444,43.633262634277344,4667.0,4123.0,2157.0,21.40655646,51.84016824,21278.0,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3.0,17.0,4.0,0.0,22282.34919624383
145000.0,41.0,2.0,3.8324129581451416,43.634910583496094,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,13242.081808053477
120000.0,28.0,1.0,3.8881289958953857,43.60013198852539,2888.0,1851.0,1605.0,22.36770322,50.80882353,17720.0,18040.37037,15.0,57.3,4.4,30.6,56.29389519,80.57080132,3.0,6.0,3.0,1.0,7385.0071621836705
72000.0,19.0,1.0,3.845392942428589,43.64085388183594,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,7385.0071621836705
100500.0,21.0,1.0,3.870126962661743,43.60358810424805,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,24192.264841636163
100000.0,67.0,4.0,3.8943059444427486,43.62344741821289,2121.0,1356.0,1123.0,14.84317115,59.87780041,21546.0,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5.0,23.0,1.0,0.0,18971.828744230465
251200.0,48.0,2.0,3.8725240230560303,43.60558319091797,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,31577.27200381983
87130.0,29.0,1.0,3.8607449531555176,43.62613296508789,2309.0,1923.0,1591.0,29.902597399999998,44.11764706,15834.0,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1.0,13.0,0.0,2.0,11968.804711125258
89500.0,21.0,1.0,3.856229066848755,43.6334342956543,4667.0,4123.0,2157.0,21.40655646,51.84016824,21278.0,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3.0,17.0,4.0,0.0,18971.828744230465
950000.0,55.0,3.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,55.0,3.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,55.0,3.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,60.0,3.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,40.0,2.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,38.0,2.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
950000.0,60.0,3.0,3.8707220554351807,43.607906341552734,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22027.69377685819
96500.0,28.0,1.0,3.878987073898315,43.62223815917969,3680.0,2452.0,2489.0,13.64497789,65.76177285,24186.0,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5.0,10.0,4.0,1.0,17825.879356995065
800000.0,65.0,0.0,3.876389980316162,43.606971740722656,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,23173.643164093584
167000.0,31.0,2.0,3.870126962661743,43.60358810424805,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,24192.264841636163
64000.0,17.0,1.0,3.8710339069366455,43.62911605834961,4247.0,3180.0,2832.0,29.44006415,48.19277108,15864.0,16658.0,17.3,58.2,3.5,27.0,48.4591195,73.10149042,7.0,23.0,10.0,0.0,15533.980582524271
385000.0,66.0,0.0,3.876347064971924,43.6085205078125,2437.0,2085.0,1915.0,27.59253594,45.23135033,16102.0,16792.66667,19.6,56.5,6.0,17.2,48.53717026,60.14580802,3.0,4.0,17.0,1.0,18335.190195766354
60500.0,20.0,1.0,3.8408360481262207,43.62771987915039,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,10822.855323889862
55500.0,14.0,1.0,3.869853019714356,43.60619354248047,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,12987.426388667835
296000.0,87.0,3.0,3.868891954421997,43.60096740722656,3521.0,2139.0,1905.0,21.78927681,53.0956848,17972.0,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.17760279999999,2.0,10.0,6.0,2.0,20881.744389622792
365010.0,105.0,4.0,3.868766069412232,43.61432266235352,2753.0,2242.0,1857.0,14.36657682,61.96498054,24986.0,23408.8,22.2,56.4,3.2,22.0,44.11239964,66.20046620000001,11.0,55.0,3.0,4.0,23937.609422250516
70000.0,31.0,2.0,3.827372074127197,43.612342834472656,2594.0,1881.0,1471.0,38.16155989,33.86287625,11316.0,13993.333330000001,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4.0,7.0,5.0,1.0,15406.65287283145
105000.0,28.0,1.0,3.8747830390930176,43.60985565185547,2370.0,2050.0,1938.0,20.94117647,54.52812202,21298.0,20329.047619999998,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11.0,9.0,24.0,0.0,34505.80932675474
134500.0,49.0,2.0,3.8821539878845215,43.62486267089844,3680.0,2452.0,2489.0,13.64497789,65.76177285,24186.0,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5.0,10.0,4.0,1.0,19226.484163616107
68500.0,27.0,2.0,3.8668940067291264,43.59283447265625,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,12860.098678975011
130000.0,66.0,3.0,3.8337280750274663,43.63262176513672,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,30176.66719719879
75000.0,29.0,1.0,3.862382888793945,43.588722229003906,5374.0,3559.0,2692.0,24.10271374,45.05849133,16010.0,16734.0,14.6,59.9,5.0,28.3,58.16240517,88.68407578,4.0,19.0,7.0,2.0,17571.223937609422
125000.0,43.0,2.0,3.8269081115722656,43.61555862426758,2594.0,1881.0,1471.0,38.16155989,33.86287625,11316.0,13993.333330000001,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4.0,7.0,5.0,1.0,7257.679452490848
205650.0,69.0,3.0,3.887983083724976,43.59598922729492,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,5729.746936176985
180500.0,59.0,3.0,3.9076991081237793,43.61338424682617,1817.0,1331.0,1098.0,0.0,63.66630077,22040.0,21202.85714,19.6,61.4,3.5,24.7,65.81517656,90.1910828,4.0,3.0,1.0,0.0,14388.031195288875
32360.0,31.0,2.0,3.8777859210968018,43.58208847045898,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,12987.426388667835
42000.0,14.0,1.0,3.879775047302246,43.60974884033203,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,25847.525067642844
187000.0,62.0,3.0,3.89186692237854,43.6060905456543,2031.0,1519.0,1455.0,22.06353833,54.93358634,19414.0,18917.0,18.0,54.5,3.6,34.3,49.30875576,77.41935484,5.0,28.0,4.0,1.0,44692.02610218048
230000.0,61.0,3.0,3.841145038604736,43.64008331298828,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,7512.334871876492
101750.0,30.0,1.0,3.8452939987182617,43.62835311889648,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,13369.409517746299
151160.0,18.0,1.0,3.895380973815918,43.603172302246094,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,49148.49594142925
151160.0,19.0,1.0,3.895380973815918,43.603172302246094,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,49148.49594142925
171500.0,78.0,4.0,3.867942094802856,43.59219741821289,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,9931.561356040109
147450.0,51.0,2.0,3.897641897201538,43.60847854614258,3904.0,3211.0,2728.0,17.98735369,56.36882129,19928.0,19496.0,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0.0,6.0,6.0,2.0,763.9662581569314
165000.0,48.0,2.0,3.8654859066009517,43.60187149047852,2982.0,1872.0,1692.0,17.78656126,58.52066715,20930.0,20440.0,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11.0,27.0,7.0,0.0,5984.402355562629
118170.0,44.0,2.0,3.8564798831939697,43.59665298461914,2398.0,1575.0,1549.0,15.30032468,57.18981101,19424.0,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4.0,19.0,3.0,1.0,7639.662581569314
99000.0,38.0,3.0,3.8819971084594727,43.602943420410156,3169.0,2458.0,2164.0,25.78139449,42.13230572,15536.0,16781.111109999998,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3.0,15.0,13.0,0.0,24701.575680407448
132770.0,34.0,2.0,3.8760869503021236,43.60805130004883,2437.0,2085.0,1915.0,27.59253594,45.23135033,16102.0,16792.66667,19.6,56.5,6.0,17.2,48.53717026,60.14580802,3.0,4.0,17.0,1.0,33105.204520133695
136700.0,35.0,2.0,3.8974289894104,43.60269546508789,3904.0,3211.0,2728.0,17.98735369,56.36882129,19928.0,19496.0,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0.0,6.0,6.0,2.0,52586.344103135445
55000.0,78.0,4.0,3.886522054672241,43.59260940551758,3654.0,2236.0,1864.0,31.82764108,45.84031267,13898.0,15731.428569999998,13.8,60.4,5.3,28.0,61.58318426,82.92483659999999,1.0,13.0,10.0,4.0,21391.055228394078
125000.0,25.0,1.0,3.8572568893432617,43.62129211425781,3571.0,2949.0,1691.0,21.56573117,54.03397028,20914.0,19943.0,19.9,57.6,3.5,27.2,33.23160393,72.71702368,4.0,8.0,1.0,0.0,13496.737227439122
630000.0,38.0,2.0,3.8650500774383545,43.609657287597656,2440.0,1868.0,1590.0,22.80461032,52.78884462,20140.0,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8.0,22.0,7.0,1.0,11714.149291739615
152000.0,61.0,3.0,3.888443946838379,43.5999755859375,2888.0,1851.0,1605.0,22.36770322,50.80882353,17720.0,18040.37037,15.0,57.3,4.4,30.6,56.29389519,80.57080132,3.0,6.0,3.0,1.0,7257.679452490848
96000.0,36.0,2.0,3.85804295539856,43.5901985168457,5374.0,3559.0,2692.0,24.10271374,45.05849133,16010.0,16734.0,14.6,59.9,5.0,28.3,58.16240517,88.68407578,4.0,19.0,7.0,2.0,21518.382938086903
120000.0,42.0,2.0,3.8809289932250977,43.61766052246094,2540.0,1854.0,1640.0,20.30123038,55.56396669,19238.0,19206.08696,18.3,60.8,3.7,24.0,57.60517799,79.33261572,5.0,24.0,10.0,4.0,15915.963711602737
57000.0,22.0,1.0,3.854351997375488,43.62229537963867,4172.0,3154.0,2795.0,39.91313464,34.23522916,11364.0,13454.444440000001,13.0,63.6,7.1,21.9,51.01458465,77.06167706,6.0,13.0,8.0,0.0,9931.561356040109
135000.0,55.0,2.0,3.8736569881439213,43.62451171875,2883.0,1964.0,1904.0,13.03216651,67.85992218,25188.0,23835.0,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8.0,17.0,2.0,0.0,19735.795002387393
118000.0,32.0,2.0,3.864213943481445,43.63941955566406,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,17698.551647302244
160000.0,67.0,3.0,3.839561939239502,43.59749221801758,4188.0,2918.0,2027.0,16.44876523,61.18791603,20392.0,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3.0,25.0,2.0,4.0,5857.074645869808
229650.0,52.0,2.0,3.880953073501587,43.60794067382813,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,21009.072099315614
207000.0,72.0,3.0,3.8380548954010014,43.63022232055664,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,9040.267388190356
180000.0,75.0,3.0,3.8756449222564697,43.605369567871094,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,22664.3323253223
45000.0,37.0,1.0,3.8416340351104736,43.61433029174805,3068.0,2033.0,1864.0,17.51824818,60.37195994,20454.0,20330.0,18.8,56.2,3.8,28.2,59.66551894,87.7340824,6.0,32.0,5.0,1.0,27757.440713035176
208000.0,64.0,3.0,3.9139809608459473,43.61601638793945,2440.0,1761.0,1276.0,23.99765304,52.51101322,16570.0,17283.33333,19.0,71.6,4.6,11.2,61.83986371,88.7195122,2.0,18.0,5.0,7.0,7130.351742798027
75950.0,24.0,1.0,3.8697919845581055,43.63859939575195,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,19099.156453923286
165000.0,84.0,4.0,3.841355085372925,43.64244842529297,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,8276.301130033424
118000.0,40.0,2.0,3.845392942428589,43.64085388183594,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,7385.0071621836705
75000.0,23.0,1.0,3.8668940067291264,43.59283447265625,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,12860.098678975011
180000.0,79.0,4.0,3.870373964309693,43.60442352294922,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,25592.8696482572
180000.0,130.0,4.0,3.870373964309693,43.60442352294922,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,25592.8696482572
142400.0,43.0,2.0,3.8708219528198238,43.6082649230957,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,19990.45042177304
250000.0,112.0,4.0,3.8821790218353267,43.60621643066406,2515.0,1962.0,1978.0,25.92592593,49.23599321,18062.0,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8.0,17.0,39.0,1.0,15915.963711602737
90000.0,30.0,1.0,3.8452939987182617,43.62835311889648,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,13369.409517746299
85000.0,32.0,2.0,3.8852388858795166,43.60469055175781,2668.0,1928.0,2125.0,22.99237326,51.57740279,18724.0,18502.0,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5.0,13.0,7.0,1.0,16297.946840681203
109000.0,26.0,2.0,3.893723964691162,43.60218048095703,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,37052.36352061117
212070.0,70.0,3.0,3.8914470672607417,43.59873580932617,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,14388.031195288875
30000.0,15.0,1.0,3.8521149158477774,43.615325927734375,2578.0,1906.0,1852.0,21.43895349,55.26552655,18728.0,18645.0,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6.0,11.0,1.0,7.0,9294.922807575998
164000.0,66.0,3.0,3.8330500125885014,43.63249969482422,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,20881.744389622792
